,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
510,0.525,0.333,0,-9.517,1,0.0328,0.498,0.000109,0.302,0.247,135.873,audio_features,1IlSaQ2FzymQC3vwWnXSa6,spotify:track:1IlSaQ2FzymQC3vwWnXSa6,https://api.spotify.com/v1/tracks/1IlSaQ2FzymQC3vwWnXSa6,https://api.spotify.com/v1/audio-analysis/1IlSaQ2FzymQC3vwWnXSa6,353941,4
511,0.685,0.557,9,-7.183,1,0.0582,0.259,0,0.114,0.545,133.979,audio_features,2L7y3slgMMdZKaVwSPAzQz,spotify:track:2L7y3slgMMdZKaVwSPAzQz,https://api.spotify.com/v1/tracks/2L7y3slgMMdZKaVwSPAzQz,https://api.spotify.com/v1/audio-analysis/2L7y3slgMMdZKaVwSPAzQz,217973,4
512,0.696,0.198,2,-11.39,1,0.0366,0.907,1.19E-06,0.11,0.421,115.012,audio_features,6i4c01ikBbRh15ZV9MXrgb,spotify:track:6i4c01ikBbRh15ZV9MXrgb,https://api.spotify.com/v1/tracks/6i4c01ikBbRh15ZV9MXrgb,https://api.spotify.com/v1/audio-analysis/6i4c01ikBbRh15ZV9MXrgb,250957,4
513,0.707,0.479,8,-6.256,1,0.0333,0.0381,6.15E-06,0.222,0.402,123.043,audio_features,553ahz6zeM6znoepcrEGhQ,spotify:track:553ahz6zeM6znoepcrEGhQ,https://api.spotify.com/v1/tracks/553ahz6zeM6znoepcrEGhQ,https://api.spotify.com/v1/audio-analysis/553ahz6zeM6znoepcrEGhQ,332017,4
514,0.477,0.515,9,-6.666,1,0.0233,0.514,3.69E-05,0.136,0.316,80.005,audio_features,25mXcC6MeDYaJPjVj5GCWu,spotify:track:25mXcC6MeDYaJPjVj5GCWu,https://api.spotify.com/v1/tracks/25mXcC6MeDYaJPjVj5GCWu,https://api.spotify.com/v1/audio-analysis/25mXcC6MeDYaJPjVj5GCWu,243653,4
515,0.211,0.47,9,-8.493,1,0.0304,0.376,3.22E-06,0.12,0.185,74.11,audio_features,2BPFPvaPh3N675z8qYahIy,spotify:track:2BPFPvaPh3N675z8qYahIy,https://api.spotify.com/v1/tracks/2BPFPvaPh3N675z8qYahIy,https://api.spotify.com/v1/audio-analysis/2BPFPvaPh3N675z8qYahIy,336640,3
516,0.76,0.561,9,-7.884,1,0.0338,0.155,9.75E-05,0.278,0.682,107.967,audio_features,6vzopDJ9mXKb9wDXP1RLgV,spotify:track:6vzopDJ9mXKb9wDXP1RLgV,https://api.spotify.com/v1/tracks/6vzopDJ9mXKb9wDXP1RLgV,https://api.spotify.com/v1/audio-analysis/6vzopDJ9mXKb9wDXP1RLgV,234280,4
517,0.571,0.599,9,-4.224,0,0.0254,0.301,0,0.0924,0.24,85.027,audio_features,0mcosG0KK5RgkEI9QebZWR,spotify:track:0mcosG0KK5RgkEI9QebZWR,https://api.spotify.com/v1/tracks/0mcosG0KK5RgkEI9QebZWR,https://api.spotify.com/v1/audio-analysis/0mcosG0KK5RgkEI9QebZWR,347160,4
518,0.547,0.548,9,-6.956,1,0.0351,0.168,0,0.122,0.291,77.014,audio_features,6vlZLqYKbwq2mNh2ShxPq3,spotify:track:6vlZLqYKbwq2mNh2ShxPq3,https://api.spotify.com/v1/tracks/6vlZLqYKbwq2mNh2ShxPq3,https://api.spotify.com/v1/audio-analysis/6vlZLqYKbwq2mNh2ShxPq3,254627,4
519,0.585,0.219,9,-8.672,1,0.0291,0.9,0,0.0912,0.386,75.817,audio_features,33sGdm6Df8C2PtGalzivBn,spotify:track:33sGdm6Df8C2PtGalzivBn,https://api.spotify.com/v1/tracks/33sGdm6Df8C2PtGalzivBn,https://api.spotify.com/v1/audio-analysis/33sGdm6Df8C2PtGalzivBn,256680,4
520,0.467,0.458,7,-6.274,1,0.0263,0.305,0,0.155,0.288,52.017,audio_features,1T3AtRQHjhWAn2Pq6kR4ED,spotify:track:1T3AtRQHjhWAn2Pq6kR4ED,https://api.spotify.com/v1/tracks/1T3AtRQHjhWAn2Pq6kR4ED,https://api.spotify.com/v1/audio-analysis/1T3AtRQHjhWAn2Pq6kR4ED,170787,4
521,0.542,0.824,7,-5.061,1,0.0468,0.027,0,0.196,0.89,179.751,audio_features,59MyNXXkP4R3Fo4w1udPIi,spotify:track:59MyNXXkP4R3Fo4w1udPIi,https://api.spotify.com/v1/tracks/59MyNXXkP4R3Fo4w1udPIi,https://api.spotify.com/v1/audio-analysis/59MyNXXkP4R3Fo4w1udPIi,164907,3
522,0.663,0.472,9,-8.464,1,0.0268,0.462,0.0191,0.239,0.313,129.97,audio_features,3wpopWl1qmKMoELbHupSLH,spotify:track:3wpopWl1qmKMoELbHupSLH,https://api.spotify.com/v1/tracks/3wpopWl1qmKMoELbHupSLH,https://api.spotify.com/v1/audio-analysis/3wpopWl1qmKMoELbHupSLH,260440,4
523,0.64,0.513,7,-6.515,1,0.0255,0.0372,0.00246,0.112,0.29,101.019,audio_features,6Iq91zoD4iLsgYX6gXLcc5,spotify:track:6Iq91zoD4iLsgYX6gXLcc5,https://api.spotify.com/v1/tracks/6Iq91zoD4iLsgYX6gXLcc5,https://api.spotify.com/v1/audio-analysis/6Iq91zoD4iLsgYX6gXLcc5,233253,4
524,0.467,0.277,8,-14.006,1,0.0272,0.429,0,0.096,0.314,59.959,audio_features,0zfTaqbtKJmb2hEdIxjEx5,spotify:track:0zfTaqbtKJmb2hEdIxjEx5,https://api.spotify.com/v1/tracks/0zfTaqbtKJmb2hEdIxjEx5,https://api.spotify.com/v1/audio-analysis/0zfTaqbtKJmb2hEdIxjEx5,260987,4
525,0.3,0.41,7,-8.386,1,0.0302,0.498,0,0.318,0.138,73.895,audio_features,4JrRsp3DHMJHh1TecfF0r4,spotify:track:4JrRsp3DHMJHh1TecfF0r4,https://api.spotify.com/v1/tracks/4JrRsp3DHMJHh1TecfF0r4,https://api.spotify.com/v1/audio-analysis/4JrRsp3DHMJHh1TecfF0r4,251733,4
526,0.448,0.216,7,-12.988,1,0.0339,0.832,0,0.192,0.106,119.306,audio_features,5CUhlmR4kOYfHY9tNs8LtA,spotify:track:5CUhlmR4kOYfHY9tNs8LtA,https://api.spotify.com/v1/tracks/5CUhlmR4kOYfHY9tNs8LtA,https://api.spotify.com/v1/audio-analysis/5CUhlmR4kOYfHY9tNs8LtA,224772,4
527,0.532,0.477,6,-11.106,0,0.0272,0.586,0.0014,0.0617,0.314,137.868,audio_features,1v0ItSljyifwSb5UJOmYEY,spotify:track:1v0ItSljyifwSb5UJOmYEY,https://api.spotify.com/v1/tracks/1v0ItSljyifwSb5UJOmYEY,https://api.spotify.com/v1/audio-analysis/1v0ItSljyifwSb5UJOmYEY,241040,4
528,0.371,0.224,0,-12.206,1,0.0298,0.857,1.37E-06,0.0919,0.199,99.678,audio_features,6fcdpAFz6hHrGBYdRF4zgV,spotify:track:6fcdpAFz6hHrGBYdRF4zgV,https://api.spotify.com/v1/tracks/6fcdpAFz6hHrGBYdRF4zgV,https://api.spotify.com/v1/audio-analysis/6fcdpAFz6hHrGBYdRF4zgV,240480,4
529,0.568,0.268,0,-13.007,1,0.0313,0.817,0,0.308,0.255,121.683,audio_features,6Cy73F3iRY3wqDggpxqe8r,spotify:track:6Cy73F3iRY3wqDggpxqe8r,https://api.spotify.com/v1/tracks/6Cy73F3iRY3wqDggpxqe8r,https://api.spotify.com/v1/audio-analysis/6Cy73F3iRY3wqDggpxqe8r,257693,4
530,0.64,0.589,7,-10.075,1,0.0282,0.273,0,0.116,0.783,105.936,audio_features,1i05enOyrJuGy1v10hIMBQ,spotify:track:1i05enOyrJuGy1v10hIMBQ,https://api.spotify.com/v1/tracks/1i05enOyrJuGy1v10hIMBQ,https://api.spotify.com/v1/audio-analysis/1i05enOyrJuGy1v10hIMBQ,230947,4
531,0.566,0.337,5,-15.81,1,0.0284,0.444,0.00377,0.0506,0.444,159.983,audio_features,1NA0tQtC6EmVtweM9Xp6c1,spotify:track:1NA0tQtC6EmVtweM9Xp6c1,https://api.spotify.com/v1/tracks/1NA0tQtC6EmVtweM9Xp6c1,https://api.spotify.com/v1/audio-analysis/1NA0tQtC6EmVtweM9Xp6c1,250333,4
532,0.573,0.53,4,-8.538,1,0.031,0.623,0,0.188,0.39,81.999,audio_features,04sSBDRoNtue7AsViYWdda,spotify:track:04sSBDRoNtue7AsViYWdda,https://api.spotify.com/v1/tracks/04sSBDRoNtue7AsViYWdda,https://api.spotify.com/v1/audio-analysis/04sSBDRoNtue7AsViYWdda,280280,4
533,0.351,0.273,4,-11.784,0,0.0413,0.819,0,0.0962,0.237,135.216,audio_features,25zKY4yODTS6jH7nGWMKAy,spotify:track:25zKY4yODTS6jH7nGWMKAy,https://api.spotify.com/v1/tracks/25zKY4yODTS6jH7nGWMKAy,https://api.spotify.com/v1/audio-analysis/25zKY4yODTS6jH7nGWMKAy,301133,4
534,0.569,0.27,4,-11.965,1,0.025,0.757,3.81E-06,0.214,0.236,97.848,audio_features,48D6RUVMzcOx2ggRFTRjUx,spotify:track:48D6RUVMzcOx2ggRFTRjUx,https://api.spotify.com/v1/tracks/48D6RUVMzcOx2ggRFTRjUx,https://api.spotify.com/v1/audio-analysis/48D6RUVMzcOx2ggRFTRjUx,264320,4
535,0.644,0.264,7,-13.484,1,0.0334,0.756,2.57E-06,0.114,0.259,120.072,audio_features,0Mbj00bwRfQRijXg2TN0cN,spotify:track:0Mbj00bwRfQRijXg2TN0cN,https://api.spotify.com/v1/tracks/0Mbj00bwRfQRijXg2TN0cN,https://api.spotify.com/v1/audio-analysis/0Mbj00bwRfQRijXg2TN0cN,275680,4
536,0.385,0.175,2,-14.611,1,0.029,0.879,1.85E-05,0.12,0.281,76.269,audio_features,76h1UhD9Cah5TvyTIBM6Gd,spotify:track:76h1UhD9Cah5TvyTIBM6Gd,https://api.spotify.com/v1/tracks/76h1UhD9Cah5TvyTIBM6Gd,https://api.spotify.com/v1/audio-analysis/76h1UhD9Cah5TvyTIBM6Gd,214587,4
537,0.551,0.15,0,-13.714,1,0.0385,0.92,0,0.0875,0.347,143.713,audio_features,5RzfUq3u0w7FaBR7IEorE2,spotify:track:5RzfUq3u0w7FaBR7IEorE2,https://api.spotify.com/v1/tracks/5RzfUq3u0w7FaBR7IEorE2,https://api.spotify.com/v1/audio-analysis/5RzfUq3u0w7FaBR7IEorE2,235494,4
538,0.401,0.355,2,-6.516,1,0.0284,0.781,1.22E-05,0.11,0.19,134.846,audio_features,3TsH1f2wJtS60wGpiFqPvJ,spotify:track:3TsH1f2wJtS60wGpiFqPvJ,https://api.spotify.com/v1/tracks/3TsH1f2wJtS60wGpiFqPvJ,https://api.spotify.com/v1/audio-analysis/3TsH1f2wJtS60wGpiFqPvJ,273480,4
539,0.513,0.321,11,-14.458,1,0.0234,0.271,1.12E-05,0.173,0.35,77.98,audio_features,656H3081Y0y5eMWt7vyz9J,spotify:track:656H3081Y0y5eMWt7vyz9J,https://api.spotify.com/v1/tracks/656H3081Y0y5eMWt7vyz9J,https://api.spotify.com/v1/audio-analysis/656H3081Y0y5eMWt7vyz9J,305640,3
540,0.427,0.268,9,-10.852,0,0.0284,0.677,0.000116,0.156,0.199,140.034,audio_features,1QCkuSrPUTWBEBdzk2OoQT,spotify:track:1QCkuSrPUTWBEBdzk2OoQT,https://api.spotify.com/v1/tracks/1QCkuSrPUTWBEBdzk2OoQT,https://api.spotify.com/v1/audio-analysis/1QCkuSrPUTWBEBdzk2OoQT,248733,4
541,0.382,0.273,7,-12.41,1,0.0363,0.61,0.00587,0.115,0.172,175.042,audio_features,3hElA0U0LNteGwMRsnSfYi,spotify:track:3hElA0U0LNteGwMRsnSfYi,https://api.spotify.com/v1/tracks/3hElA0U0LNteGwMRsnSfYi,https://api.spotify.com/v1/audio-analysis/3hElA0U0LNteGwMRsnSfYi,218120,4
542,0.569,0.332,9,-14.399,1,0.027,0.684,0.0811,0.123,0.294,140.17,audio_features,0m5SOiAb3J4R922IazsAWY,spotify:track:0m5SOiAb3J4R922IazsAWY,https://api.spotify.com/v1/tracks/0m5SOiAb3J4R922IazsAWY,https://api.spotify.com/v1/audio-analysis/0m5SOiAb3J4R922IazsAWY,270253,4
543,0.466,0.334,11,-11.324,1,0.0328,0.687,0,0.0803,0.246,139.885,audio_features,4ZrhsPPLJ3fdLtaTpkmWil,spotify:track:4ZrhsPPLJ3fdLtaTpkmWil,https://api.spotify.com/v1/tracks/4ZrhsPPLJ3fdLtaTpkmWil,https://api.spotify.com/v1/audio-analysis/4ZrhsPPLJ3fdLtaTpkmWil,263040,4
544,0.622,0.384,4,-7.629,1,0.0291,0.515,0,0.114,0.115,118.025,audio_features,64vUvqU694fwEjMbNKGZUx,spotify:track:64vUvqU694fwEjMbNKGZUx,https://api.spotify.com/v1/tracks/64vUvqU694fwEjMbNKGZUx,https://api.spotify.com/v1/audio-analysis/64vUvqU694fwEjMbNKGZUx,295173,4
545,0.61,0.208,9,-14.754,1,0.0319,0.876,2.93E-05,0.132,0.449,80.023,audio_features,5LORTHYIELi1TAYznJFNbR,spotify:track:5LORTHYIELi1TAYznJFNbR,https://api.spotify.com/v1/tracks/5LORTHYIELi1TAYznJFNbR,https://api.spotify.com/v1/audio-analysis/5LORTHYIELi1TAYznJFNbR,208280,4
546,0.419,0.311,8,-8.438,1,0.0303,0.852,1.09E-05,0.142,0.351,138.184,audio_features,3BhgdoVXDWfScjI3Sh2NkW,spotify:track:3BhgdoVXDWfScjI3Sh2NkW,https://api.spotify.com/v1/tracks/3BhgdoVXDWfScjI3Sh2NkW,https://api.spotify.com/v1/audio-analysis/3BhgdoVXDWfScjI3Sh2NkW,271154,4
547,0.314,0.198,2,-11.219,1,0.0353,0.847,2.76E-06,0.135,0.245,74.218,audio_features,0nipTEv8T1aTHzmL3ukhAo,spotify:track:0nipTEv8T1aTHzmL3ukhAo,https://api.spotify.com/v1/tracks/0nipTEv8T1aTHzmL3ukhAo,https://api.spotify.com/v1/audio-analysis/0nipTEv8T1aTHzmL3ukhAo,232101,4
548,0.559,0.3,9,-12.607,1,0.0276,0.82,0.000112,0.0993,0.163,134,audio_features,6lcpgZvslI34HHqOylv5N0,spotify:track:6lcpgZvslI34HHqOylv5N0,https://api.spotify.com/v1/tracks/6lcpgZvslI34HHqOylv5N0,https://api.spotify.com/v1/audio-analysis/6lcpgZvslI34HHqOylv5N0,283560,4
549,0.436,0.726,1,-8.049,0,0.0477,0.529,0.00383,0.117,0.6,89.907,audio_features,0qFUEDp2XasUW3klGI2u6r,spotify:track:0qFUEDp2XasUW3klGI2u6r,https://api.spotify.com/v1/tracks/0qFUEDp2XasUW3klGI2u6r,https://api.spotify.com/v1/audio-analysis/0qFUEDp2XasUW3klGI2u6r,300076,4
550,0.248,0.319,7,-9.721,1,0.0285,0.837,2.70E-05,0.0997,0.249,138.703,audio_features,2IIm3q4DlJHUspAvk60PA9,spotify:track:2IIm3q4DlJHUspAvk60PA9,https://api.spotify.com/v1/tracks/2IIm3q4DlJHUspAvk60PA9,https://api.spotify.com/v1/audio-analysis/2IIm3q4DlJHUspAvk60PA9,271730,4
551,0.436,0.329,11,-9.783,1,0.0358,0.678,0,0.19,0.192,148.079,audio_features,7qQwlKyDAPdeRdI6xFzA1R,spotify:track:7qQwlKyDAPdeRdI6xFzA1R,https://api.spotify.com/v1/tracks/7qQwlKyDAPdeRdI6xFzA1R,https://api.spotify.com/v1/audio-analysis/7qQwlKyDAPdeRdI6xFzA1R,267837,4
552,0.523,0.326,5,-11.147,1,0.0316,0.571,1.49E-06,0.105,0.194,127.88,audio_features,105riUljRD2ACm8Wh95Fxe,spotify:track:105riUljRD2ACm8Wh95Fxe,https://api.spotify.com/v1/tracks/105riUljRD2ACm8Wh95Fxe,https://api.spotify.com/v1/audio-analysis/105riUljRD2ACm8Wh95Fxe,246051,4
553,0.51,0.374,2,-10.964,1,0.0366,0.597,0,0.121,0.594,126.958,audio_features,3eno6HMLHsqK6FbzWFeUpJ,spotify:track:3eno6HMLHsqK6FbzWFeUpJ,https://api.spotify.com/v1/tracks/3eno6HMLHsqK6FbzWFeUpJ,https://api.spotify.com/v1/audio-analysis/3eno6HMLHsqK6FbzWFeUpJ,177000,4
554,0.417,0.351,5,-15.386,1,0.0372,0.199,0.00494,0.0829,0.219,141.384,audio_features,36cAv5b4AiVk0baAt5ukSu,spotify:track:36cAv5b4AiVk0baAt5ukSu,https://api.spotify.com/v1/tracks/36cAv5b4AiVk0baAt5ukSu,https://api.spotify.com/v1/audio-analysis/36cAv5b4AiVk0baAt5ukSu,210440,4
555,0.405,0.241,0,-17.533,1,0.0384,0.726,0.0437,0.11,0.205,138.001,audio_features,4U2em8o74juM59yvLEqkq3,spotify:track:4U2em8o74juM59yvLEqkq3,https://api.spotify.com/v1/tracks/4U2em8o74juM59yvLEqkq3,https://api.spotify.com/v1/audio-analysis/4U2em8o74juM59yvLEqkq3,221507,4
556,0.421,0.236,7,-13.852,1,0.0325,0.774,3.18E-06,0.136,0.283,132.111,audio_features,6fwK7p1RUEJhVAr1YqkL5k,spotify:track:6fwK7p1RUEJhVAr1YqkL5k,https://api.spotify.com/v1/tracks/6fwK7p1RUEJhVAr1YqkL5k,https://api.spotify.com/v1/audio-analysis/6fwK7p1RUEJhVAr1YqkL5k,268427,4
557,0.398,0.678,11,-7.11,1,0.0582,0.341,0,0.0932,0.778,147.352,audio_features,6Mj0Q9tPYsdgxj7d55QoD5,spotify:track:6Mj0Q9tPYsdgxj7d55QoD5,https://api.spotify.com/v1/tracks/6Mj0Q9tPYsdgxj7d55QoD5,https://api.spotify.com/v1/audio-analysis/6Mj0Q9tPYsdgxj7d55QoD5,228600,4
558,0.298,0.188,6,-13.663,1,0.0387,0.955,0.000375,0.0952,0.282,144.303,audio_features,35h2TdEFbxqw2t0Rm7LPwQ,spotify:track:35h2TdEFbxqw2t0Rm7LPwQ,https://api.spotify.com/v1/tracks/35h2TdEFbxqw2t0Rm7LPwQ,https://api.spotify.com/v1/audio-analysis/35h2TdEFbxqw2t0Rm7LPwQ,243493,4
559,0.612,0.768,7,-11.102,0,0.156,0.139,1.04E-06,0.158,0.801,142.154,audio_features,5TDkGu03V2nfpsMQ3UozjY,spotify:track:5TDkGu03V2nfpsMQ3UozjY,https://api.spotify.com/v1/tracks/5TDkGu03V2nfpsMQ3UozjY,https://api.spotify.com/v1/audio-analysis/5TDkGu03V2nfpsMQ3UozjY,182507,4
560,0.217,0.287,0,-12.074,1,0.0289,0.688,8.68E-05,0.139,0.208,147.019,audio_features,0su6YSaGxlunP2znH5OkZZ,spotify:track:0su6YSaGxlunP2znH5OkZZ,https://api.spotify.com/v1/tracks/0su6YSaGxlunP2znH5OkZZ,https://api.spotify.com/v1/audio-analysis/0su6YSaGxlunP2znH5OkZZ,230587,4
561,0.497,0.321,0,-13.162,1,0.0362,0.436,0.119,0.185,0.341,137.743,audio_features,28NiwJRDs3415jmo5kcLWn,spotify:track:28NiwJRDs3415jmo5kcLWn,https://api.spotify.com/v1/tracks/28NiwJRDs3415jmo5kcLWn,https://api.spotify.com/v1/audio-analysis/28NiwJRDs3415jmo5kcLWn,223053,4
562,0.277,0.305,2,-12.968,1,0.0289,0.537,2.20E-05,0.0712,0.49,142.308,audio_features,61o94RGAHeebs0CVFIkaW2,spotify:track:61o94RGAHeebs0CVFIkaW2,https://api.spotify.com/v1/tracks/61o94RGAHeebs0CVFIkaW2,https://api.spotify.com/v1/audio-analysis/61o94RGAHeebs0CVFIkaW2,221000,4
563,0.535,0.441,0,-6.482,1,0.0293,0.475,1.20E-06,0.108,0.251,119.72,audio_features,23ndvDYexzyNhZhJX4n3nD,spotify:track:23ndvDYexzyNhZhJX4n3nD,https://api.spotify.com/v1/tracks/23ndvDYexzyNhZhJX4n3nD,https://api.spotify.com/v1/audio-analysis/23ndvDYexzyNhZhJX4n3nD,246813,4
564,0.428,0.317,7,-11.163,1,0.0333,0.321,6.88E-06,0.0836,0.0882,180.021,audio_features,6I7O1NNpLR3fSQMaoOGg0S,spotify:track:6I7O1NNpLR3fSQMaoOGg0S,https://api.spotify.com/v1/tracks/6I7O1NNpLR3fSQMaoOGg0S,https://api.spotify.com/v1/audio-analysis/6I7O1NNpLR3fSQMaoOGg0S,229646,4
565,0.582,0.493,3,-5.921,0,0.0272,0.153,0,0.0899,0.077,79.897,audio_features,45Tqj0upTJkYdctYqYNtb7,spotify:track:45Tqj0upTJkYdctYqYNtb7,https://api.spotify.com/v1/tracks/45Tqj0upTJkYdctYqYNtb7,https://api.spotify.com/v1/audio-analysis/45Tqj0upTJkYdctYqYNtb7,278364,4
566,0.617,0.46,8,-6.118,1,0.023,0.579,0,0.0867,0.331,83.008,audio_features,4TX1PzTmf9hM1zmFdeK4L2,spotify:track:4TX1PzTmf9hM1zmFdeK4L2,https://api.spotify.com/v1/tracks/4TX1PzTmf9hM1zmFdeK4L2,https://api.spotify.com/v1/audio-analysis/4TX1PzTmf9hM1zmFdeK4L2,244692,4
567,0.344,0.58,1,-5.037,1,0.0243,0.152,0,0.0927,0.201,95.028,audio_features,1EXIYEsQvTYM1mVNIoTdRV,spotify:track:1EXIYEsQvTYM1mVNIoTdRV,https://api.spotify.com/v1/tracks/1EXIYEsQvTYM1mVNIoTdRV,https://api.spotify.com/v1/audio-analysis/1EXIYEsQvTYM1mVNIoTdRV,254488,4
568,0.357,0.386,0,-8.491,1,0.0282,0.0745,1.62E-05,0.13,0.123,178.155,audio_features,3gTBf6zbBDrc2cnqKIbRIc,spotify:track:3gTBf6zbBDrc2cnqKIbRIc,https://api.spotify.com/v1/tracks/3gTBf6zbBDrc2cnqKIbRIc,https://api.spotify.com/v1/audio-analysis/3gTBf6zbBDrc2cnqKIbRIc,256003,4
569,0.472,0.46,6,-8.704,1,0.0288,0.162,0,0.267,0.343,131.869,audio_features,13QQ8OerNguc4eR4qtd6SQ,spotify:track:13QQ8OerNguc4eR4qtd6SQ,https://api.spotify.com/v1/tracks/13QQ8OerNguc4eR4qtd6SQ,https://api.spotify.com/v1/audio-analysis/13QQ8OerNguc4eR4qtd6SQ,284999,4
570,0.538,0.518,10,-8.785,1,0.0342,0.596,0,0.1,0.282,79.869,audio_features,7ApkC7eHnRmHbLMEV6EuPS,spotify:track:7ApkC7eHnRmHbLMEV6EuPS,https://api.spotify.com/v1/tracks/7ApkC7eHnRmHbLMEV6EuPS,https://api.spotify.com/v1/audio-analysis/7ApkC7eHnRmHbLMEV6EuPS,204385,4
571,0.55,0.448,7,-6.201,1,0.0239,0.658,1.01E-05,0.0647,0.135,88.002,audio_features,1NjL6kvbAIzXpKejAlui4w,spotify:track:1NjL6kvbAIzXpKejAlui4w,https://api.spotify.com/v1/tracks/1NjL6kvbAIzXpKejAlui4w,https://api.spotify.com/v1/audio-analysis/1NjL6kvbAIzXpKejAlui4w,249028,4
572,0.566,0.557,5,-6.608,1,0.0243,0.508,0.00287,0.195,0.478,99.969,audio_features,1ZQIagXD5ku6N7LD6kLa0C,spotify:track:1ZQIagXD5ku6N7LD6kLa0C,https://api.spotify.com/v1/tracks/1ZQIagXD5ku6N7LD6kLa0C,https://api.spotify.com/v1/audio-analysis/1ZQIagXD5ku6N7LD6kLa0C,205347,4
573,0.497,0.513,2,-6.363,1,0.0322,0.547,0,0.155,0.681,126.74,audio_features,6FZVUIjfq0jB6wM51sOMaM,spotify:track:6FZVUIjfq0jB6wM51sOMaM,https://api.spotify.com/v1/tracks/6FZVUIjfq0jB6wM51sOMaM,https://api.spotify.com/v1/audio-analysis/6FZVUIjfq0jB6wM51sOMaM,176373,4
574,0.415,0.199,0,-19.899,1,0.0381,0.725,0.0234,0.12,0.172,137.681,audio_features,7DYrRuwWpwbDexHyoccNEl,spotify:track:7DYrRuwWpwbDexHyoccNEl,https://api.spotify.com/v1/tracks/7DYrRuwWpwbDexHyoccNEl,https://api.spotify.com/v1/audio-analysis/7DYrRuwWpwbDexHyoccNEl,222160,4
575,0.387,0.28,7,-15.844,1,0.0328,0.883,0.0107,0.192,0.323,130.559,audio_features,3JKY5UQS9VK8H3HTaQPFMf,spotify:track:3JKY5UQS9VK8H3HTaQPFMf,https://api.spotify.com/v1/tracks/3JKY5UQS9VK8H3HTaQPFMf,https://api.spotify.com/v1/audio-analysis/3JKY5UQS9VK8H3HTaQPFMf,234000,4
576,0.471,0.242,0,-18.76,1,0.0298,0.526,0.00286,0.378,0.195,135.724,audio_features,4bX1NDMmqPsCZ6nLJpflN7,spotify:track:4bX1NDMmqPsCZ6nLJpflN7,https://api.spotify.com/v1/tracks/4bX1NDMmqPsCZ6nLJpflN7,https://api.spotify.com/v1/audio-analysis/4bX1NDMmqPsCZ6nLJpflN7,247667,4
577,0.323,0.239,7,-13.197,0,0.0294,0.628,5.12E-05,0.284,0.135,170.654,audio_features,4hSXLxyo1JDlK2v9FoiXhI,spotify:track:4hSXLxyo1JDlK2v9FoiXhI,https://api.spotify.com/v1/tracks/4hSXLxyo1JDlK2v9FoiXhI,https://api.spotify.com/v1/audio-analysis/4hSXLxyo1JDlK2v9FoiXhI,198453,4
578,0.312,0.236,7,-13.768,1,0.0265,0.53,2.75E-06,0.086,0.173,71.978,audio_features,1SfgyEiZOkKo5K8KnoAolj,spotify:track:1SfgyEiZOkKo5K8KnoAolj,https://api.spotify.com/v1/tracks/1SfgyEiZOkKo5K8KnoAolj,https://api.spotify.com/v1/audio-analysis/1SfgyEiZOkKo5K8KnoAolj,208160,4
579,0.483,0.156,0,-14.387,1,0.0302,0.916,4.28E-06,0.132,0.276,142.887,audio_features,3gbCfDlRXoolHwYnZBSd4g,spotify:track:3gbCfDlRXoolHwYnZBSd4g,https://api.spotify.com/v1/tracks/3gbCfDlRXoolHwYnZBSd4g,https://api.spotify.com/v1/audio-analysis/3gbCfDlRXoolHwYnZBSd4g,159507,4
580,0.387,0.554,10,-7.365,1,0.0368,0.755,0.182,0.127,0.341,76.901,audio_features,6jM1h1DWnfKzHv7MGXcoEx,spotify:track:6jM1h1DWnfKzHv7MGXcoEx,https://api.spotify.com/v1/tracks/6jM1h1DWnfKzHv7MGXcoEx,https://api.spotify.com/v1/audio-analysis/6jM1h1DWnfKzHv7MGXcoEx,276000,4
581,0.557,0.202,9,-12.909,1,0.0296,0.911,0.00163,0.315,0.364,100.337,audio_features,7CU5Y6kJCJfV8OCVcDjzhW,spotify:track:7CU5Y6kJCJfV8OCVcDjzhW,https://api.spotify.com/v1/tracks/7CU5Y6kJCJfV8OCVcDjzhW,https://api.spotify.com/v1/audio-analysis/7CU5Y6kJCJfV8OCVcDjzhW,190493,4
582,0.668,0.413,11,-13.362,1,0.0466,0.617,6.33E-06,0.104,0.964,128.373,audio_features,0I225QUEa1B3aFzhBuSzNO,spotify:track:0I225QUEa1B3aFzhBuSzNO,https://api.spotify.com/v1/tracks/0I225QUEa1B3aFzhBuSzNO,https://api.spotify.com/v1/audio-analysis/0I225QUEa1B3aFzhBuSzNO,156000,4
583,0.717,0.327,11,-12.154,1,0.0352,0.827,0.00151,0.103,0.684,89.037,audio_features,2YqEyCN1rTueekDjo1W3kf,spotify:track:2YqEyCN1rTueekDjo1W3kf,https://api.spotify.com/v1/tracks/2YqEyCN1rTueekDjo1W3kf,https://api.spotify.com/v1/audio-analysis/2YqEyCN1rTueekDjo1W3kf,154147,4
584,0.356,0.361,4,-10.128,1,0.0289,0.954,0.00438,0.108,0.195,81.341,audio_features,6DRTZpEwvFITOUKHTjady2,spotify:track:6DRTZpEwvFITOUKHTjady2,https://api.spotify.com/v1/tracks/6DRTZpEwvFITOUKHTjady2,https://api.spotify.com/v1/audio-analysis/6DRTZpEwvFITOUKHTjady2,169667,3
